Year,Trifd,Frs_id,Facility,Street_address,City,County,State,Zip,Latitude,Longitude,Company_name,Federal_facility,Industry_sector,Chemical,Carcinogen
2021,28127FBRCM181RA,110039019424.0,FIBER COMPOSITES LLC,181 RANDOM DR,NEW LONDON,STANLY,NC,28127,35.419316,-80.211766,FIBER COMPOSITES LLC,NO,Plastics and Rubber,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO
2021,2807WSTHWR12331,110055451372.0,SOUTHWIRE CO HUNTERSVILLE PLANT,12331 COMMERCE STATION DR,HUNTERSVILLE,MECKLENBURG,NC,28078,35.392164,-80.833658,SOUTHWIRE CO,NO,Electrical Equipment,Copper,NO
2021,27107STRCT1725V,110001493615.0,STRUCTURAL STEEL OF CAROLINA,1720 VARGRAVE ST,WINSTON SALEM,FORSYTH,NC,27107,36.07636,-80.22982,STRUCTURAL STEEL OF CAROLINA,NO,Fabricated Metals,Nickel,YES
2021,2838WSNDRS276NC,110069992280.0,SANDERSON FARMS ST. PAULS PROCESSING,2076 NC HIGHWAY 20 W,SAINT PAULS,ROBESON,NC,28384,34.827673,-79.015169,SANDERSON FARMS INC,NO,Food,Peracetic acid,NO
2021,27806TXSGLHIGHW,110000586376.0,PCS PHOSPHATE CO INC,1530 NC HWY 306 S,AURORA,BEAUFORT,NC,27806,35.37745,-76.778816,POTASH HOLDING CO INC,NO,Chemicals,Barium  And Barium Compounds,NO
2021,27703CRRSR4600S,110000347321.0,WOLFSPEED INC.,4600 SILICON DR,DURHAM,DURHAM,NC,27703,35.899298,-78.840802,WOLFSPEED INC,NO,Computers and Electronic Products,Hydrogen fluoride,NO
2021,27409RFMCR7908P,110067041132.0,QORVO US INC.,7908 PIEDMONT TRIAD PKWY,GREENSBORO,GUILFORD,NC,27409,36.073,-79.96564,QORVO INC,NO,Computers and Electronic Products,N-Methyl-2-pyrrolidone,NO
2021,28560WYRHSSTREE,110000350478.0,INTERNATIONAL PAPER- NEW BERN MILL,1785 WEYERHAEUSER RD,VANCEBORO,CRAVEN,NC,28586,35.212247,-77.114823,INTERNATIONAL PAPER CO,NO,Paper,Chlorine,NO
2021,27709SCMMT2601W,110000347401.0,SCM METAL PRODUCTS INC,2601 WECK DR,RESEARCH TRIANGLE PARK,DURHAM,NC,27709,35.93214,-78.84981,NA,NO,Primary Metals,Certain glycol ethers,NO
2021,28091BNSLMHWY74,110037983983.0,ADAMS AN OLDCASTLE CO-LILESVILLE,351 HAILEYS FERRY RD,LILESVILLE,ANSON,NC,28091,34.959495,-79.957461,CRH AMERICAS INC,NO,Nonmetallic Mineral Product,Lead  And Lead Compounds,NO
2021,27709SCMMT2601W,110000347401.0,SCM METAL PRODUCTS INC,2601 WECK DR,RESEARCH TRIANGLE PARK,DURHAM,NC,27709,35.93214,-78.84981,NA,NO,Primary Metals,Manganese  And Manganese Compounds,NO
2021,2850WSWKNS64EAS,110055129187.0,S&W KINSTON PLANT,604 EAST NEW BERN ROAD,KINSTON,LENOIR,NC,28501,35.2388,-77.57542,TITAN AMERICA LLC,NO,Nonmetallic Mineral Product,Lead,YES
2021,27530HFLST1677O,110000496552.0,DUKE ENERGY PROGRESS LLC - H F LEE ENERGY COMPLEX,1199 BLACK JACK CHURCH RD,GOLDSBORO,WAYNE,NC,27530,35.37991,-78.087688,DUKE ENERGY CORP,NO,Electric Utilities,Mercury  And Mercury Compounds,NO
2021,28655DNCRP105WA,110000351066.0,MERITOR HEAVY VEHICLE SYSTEMS LLC,105 WAMSUTTA MILL RD,MORGANTON,BURKE,NC,28655,35.74732,-81.70984,MERITOR INC,NO,Transportation Equipment,Manganese,NO
2021,28621CNTNNRTE3X,110000350842.0,WAYNE FARMS LLC - ELKIN FEEDMILL,10949 NC-268,ELKIN,SURRY,NC,28621,36.2722,-80.7806,CONTINENTAL GRAIN CO,NO,Food,Manganese compounds,NO
2021,2871WWCKDW145JA,110071287625.0,WICKED WEED BREWING,145 JACOB HOLM WAY,CANDLER,BUNCOMBE,NC,28715,35.545566,-82.640926,ANHEUSER-BUSCH COS LLC,NO,Beverages,Nitric acid,NO
2021,2814WBRLCM175CI,110067605782.0,WESTLAKE ROYAL BUILDING PRODUCTS INC - PLANT 2,175 CIRCLE M DR,SALISBURY,ROWAN,NC,28147,35.63252,-80.5305,WESTLAKE CHEMICAL CORP,NO,Plastics and Rubber,Certain glycol ethers,NO
2021,28208CHRLT1335S,110000349267.0,CHARLOTTE PIPE & FOUNDRY CO,1335 S CLARKSON ST,CHARLOTTE,MECKLENBURG,NC,28208,35.224323,-80.861806,CHARLOTTE PIPE & FOUNDRY CO,NO,Primary Metals,Lead,YES
2021,27229PRDNCSTATE,110007376865.0,PERDUE AGRIBUSINESS LLC-COFIELD NC,242 PERDUE RD,COFIELD,HERTFORD,NC,27922,36.36325,-76.89573,PERDUE FARMS INC,NO,Food,Copper compounds,NO
2021,28638SHRTP220PL,110000350922.0,SHURTAPE TECHNOLOGIES LLC-HUDSON OPP PLANT,220 PLEASANT HILL RD,HUDSON,CALDWELL,NC,28638,35.85557,-81.50257,STM INC,NO,Paper,Toluene,NO
2021,2827WCMMRC1337J,110046279059.0,COMMERCIAL MERCHANDISING CORP,1337 J WOOD BRANCH DRIVE,CHARLOTTE,MECKLENBURG,NC,28273,35.125384,-80.925035,NA,NO,Chemicals,Ethylene glycol,NO
2021,2810WSWSCN2WARE,110071284946.0,SWS CONCRETE-STALLINGS PLANT,200 WAREHOUSE DR.,STALLINGS,UNION,NC,28104,35.09249,-80.691501,STEVENSON-WEIR/SOUTHERN LLC,NO,Nonmetallic Mineral Product,Lead  And Lead Compounds,NO
2021,2803WBRLCM5CRRE,110045519079.0,WESTLAKE ROYAL BUILDING PRODUCTS INC - PLANT 1,500 CORRELL ST,EAST SPENCER,ROWAN,NC,28039,35.67498,-80.4347,WESTLAKE CHEMICAL CORP,NO,Plastics and Rubber,Certain glycol ethers,NO
2021,27282CHMCN108OA,110000345957.0,UNIVAR SOLUTIONS USA INC,108 OAKDALE RD,JAMESTOWN,GUILFORD,NC,27282,35.99347,-79.93371,UNIVAR SOLUTIONS USA INC,NO,Chemical Wholesalers,Ethylbenzene,YES
2021,28610CMMSC3642U,110000604329.0,COMMSCOPE INC-CLAREMONT NC FACILITY,3642 US HWY 70 E,CLAREMONT,CATAWBA,NC,28610,35.717917,-81.133929,COMMSCOPE INC,NO,Electrical Equipment,Lead compounds,NO
2021,2814WLDPRD132LI,110070225354.0,ALDO COATINGS,1320 LITTON DR,SALISBURY,ROWAN,NC,28147,35.61097,-80.55362,INLAND COATINGS HOLDINGS LLC,NO,Chemicals,Diisocyanates,NO
2021,28139LLDDC18IND,110018748140.0,AALLIED DIE CASTING OF N.C.,401 AALLIED DR,RUTHERFORDTON,RUTHERFORD,NC,28139,35.35602,-81.95744,RCM INDUSTRIES,NO,Primary Metals,Copper,NO
2021,28206KRZTR3200W,110005985737.0,KURZ TRANSFER PRODUCTS LP,3200 WOODPARK BLVD,CHARLOTTE,MECKLENBURG,NC,28206,35.2708,-80.8245,KURZ TRANSFER PRODUCTS LP,NO,Printing,n-Butyl alcohol,NO
2021,27320BHMFLROUTE,110009856165.0,DYSTAR LP,209 WATLINGTON IND US TRIAL DR,REIDSVILLE,ROCKINGHAM,NC,27320,36.32093,-79.64907,DYSTAR LP,NO,Chemicals,Methyl isobutyl ketone,YES
2021,28164DSMDS111HW,110057518066.0,SAMOS POLYMERS CORP,1101 HWY 27 S,STANLEY,GASTON,NC,28164,35.373426,-81.099156,NA,NO,Chemicals,"Toluene-2,4-diisocyanate",YES
2021,27233NDSTR6924H,110021148989.0,INDUSTRIAL WOOD PRODUCTS,9205 NC HWY 22 N,CLIMAX,GUILFORD,NC,27233,35.9075,-79.7071,NA,NO,Wood Products,Lead,YES
2021,28716CHMPNMAINS,110009846480.0,BLUE RIDGE PAPER PRODUCTS LLC,175 MAIN ST,CANTON,HAYWOOD,NC,28716,35.5349,-82.8421,EVERGREEN PACKAGING GROUP,NO,Paper,Formic acid,NO
2021,2784WVLLYP222GR,110067425888.0,VALLEY PROTEINS INC. - LEWISTON,3529 GOVERNORS RD,LEWISTON WOODVILLE,BERTIE,NC,27849,36.14386,-77.21051,VALLEY PROTEINS INC,NO,Food,Ammonia,NO
2021,2868WPDMNT132HI,110038043417.0,PIEDMONT COMPOSITES & TOOLING LLC,33 LEWITTIES ROAD,TAYLORSVILLE,ALEXANDER,NC,28681,35.91724,-81.14515,NA,NO,Plastics and Rubber,Methyl methacrylate,NO
2021,28213NCLCH14700,110059780198.0,MALLARD CREEK POLYMERS,2800 MOREHEAD RD,CHARLOTTE,MECKLENBURG,NC,28262,35.350334,-80.714847,NA,NO,Chemicals,"1,3-Butadiene",YES
2021,27804LCNCN400JE,110000347492.0,KABA ILCO CORP,400 JEFFERYS RD,ROCKY MOUNT,NASH,NC,27801,35.98742,-77.78704,KABA ILCO CORP,NO,Fabricated Metals,Nickel  And Nickel Compounds,YES
2021,2815WCNCRT2WEST,110055497957.0,CONCRETE SUPPLY CO - SHELBY,200 WEST GRAHAM ST,SHELBY,CLEVELAND,NC,28150,35.28953,-81.54239,CONCRETE SUPPLY CO LLC,NO,Nonmetallic Mineral Product,Lead  And Lead Compounds,NO
2021,2710WSTRTF1681S,110014354475.0,STRATFORD METAL FINISHING INC,1681 S MARTIN LUTHER KING JR DR,WINSTON SALEM,FORSYTH,NC,27107,36.075808,-80.220172,NA,NO,Fabricated Metals,Silver compounds,NO
2021,2710WSTRTF1681S,110014354475.0,STRATFORD METAL FINISHING INC,1681 S MARTIN LUTHER KING JR DR,WINSTON SALEM,FORSYTH,NC,27107,36.075808,-80.220172,NA,NO,Fabricated Metals,Manganese  And Manganese Compounds,NO
2021,28560WYRHSSTREE,110000350478.0,INTERNATIONAL PAPER- NEW BERN MILL,1785 WEYERHAEUSER RD,VANCEBORO,CRAVEN,NC,28586,35.212247,-77.114823,INTERNATIONAL PAPER CO,NO,Paper,Dioxin and dioxin-like compounds,YES
2021,27203TLRMP801PI,110056970434.0,STARPET INC,801 PINEVIEW RD,ASHEBORO,RANDOLPH,NC,27203,35.77262,-79.82243,INDORAMA VENTURES HOLDINGS LP,NO,Chemicals,Antimony  And Antimony Compounds,NO
2021,27204PGHLC701MC,110000345555.0,PUGH LUBRICANTS - ASHEBORO,701 MCDOWELL RD,ASHEBORO,RANDOLPH,NC,27205,35.66982,-79.82894,CADENCE PETROLEUM GROUP,NO,Petroleum Bulk Terminals,Ethylene glycol,NO
2021,2865WMRCNR37BUR,110004038194.0,AMERICAN ROLLER BEARING CO,307 BURKE DR,MORGANTON,BURKE,NC,28655,35.74948,-81.66411,AMERICAN ROLLER BEARING CO,NO,Fabricated Metals,Copper,NO
2021,28779JCKSNPOSTO,110001478721.0,JACKSON PAPER MANUFACTURING,152 W MAIN ST,SYLVA,JACKSON,NC,28779,35.375247,-83.21694,JACKSON PAPER MANUFACTURING CO,NO,Paper,Dioxin and dioxin-like compounds,YES
2021,28054WLSHC207TE,110041964201.0,LUBRIZOL,207 TELEGRAPH DR,GASTONIA,GASTON,NC,28056,35.20176,-81.20877,BERKSHIRE HATHAWAY INC,NO,Chemicals,Vinylidene chloride,YES
2021,2812WCNCRT854SW,110071282552.0,CONCRETE SUPPLY CO.  LLC - OAKBORO PORTABLE,8504 SWIFT RD,OAKBORO,STANLY,NC,28129,35.216117,-80.350111,CONCRETE SUPPLY CO LLC,NO,Nonmetallic Mineral Product,Lead  And Lead Compounds,NO
2021,2867WCNCRT1125J,110060258340.0,CONCRETE SUPPLY CO LLC-STATESVILLE,1125 JOHNSON DR,STATESVILLE,IREDELL,NC,28677,35.77325,-80.91202,CONCRETE SUPPLY CO LLC,NO,Nonmetallic Mineral Product,Lead  And Lead Compounds,NO
2021,2869WJSTRT186RI,110070551070.0,U.S. CHEMICAL STORAGE LLC,1806 RIVER ST,WILKESBORO,WILKES,NC,28697,36.137753,-81.19141,JUSTRITE SAFETY GROUP,NO,Fabricated Metals,Cumene,YES
2021,27030NRTHC511CA,110000345172.0,BARNHARDT MANUFACTURING CO NCFI POLYURETHANES DIV,1515 CARTER ST,MOUNT AIRY,SURRY,NC,27030,36.472778,-80.608611,BARNHARDT MANUFACTURING CO,NO,Plastics and Rubber,Toluene diisocyanate (mixed isomers),YES
2021,27017WYNFR1018E,110000345109.0,WAYNE FARMS LLC - DOBSON FRESH PLANT,802 E ATKINS ST,DOBSON,SURRY,NC,27017,36.390989,-80.711483,CONTINENTAL GRAIN CO,NO,Food,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO
2021,28163TXTRN614NC,110001488426.0,STANLY ENGINEERED FASTENING,614 NC HWY 200S,STANFIELD,STANLY,NC,28163,35.22411,-80.41328,STANLEY BLACK & DECKER,NO,Fabricated Metals,Chromium,NO
2021,27877RSNLLWATER,110006848322.0,RESINALL CORP,302 N WATER ST,SEVERN,NORTHAMPTON,NC,27877,36.512899,-77.189712,ERGON INC,NO,Chemicals,Toluene,NO
2021,28092CTLRN22CAT,110012146034.0,CATALER N.A. CORP,2002 CATALER DR,LINCOLNTON,LINCOLN,NC,28092,35.54322,-81.22722,NA,NO,Transportation Equipment,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO
2021,2868WTRMPH138WI,110041163932.0,TRIUMPH INSULATION SYSTEM,138 WITTENBURG IND US TRIAL DR,TAYLORSVILLE,ALEXANDER,NC,28681,35.83786,-81.17834,TRIUMPH GROUP INC,NO,Transportation Equipment,Toluene,NO
2021,2826WCMXRM995ME,110067426048.0,CONCRETE SUPPLY CO LLC-REAMES RD,9950 METROMONT INDUSTRIAL BLVD,CHARLOTTE,MECKLENBURG,NC,28269,35.3536,-80.83121,CONCRETE SUPPLY CO LLC,NO,Nonmetallic Mineral Product,Lead  And Lead Compounds,NO
2021,27870RSMRY12THS,110001483261.0,ROSEMARY POWER STATION,12TH ST,ROANOKE RAPIDS,HALIFAX,NC,27870,36.452527,-77.660408,DOMINION ENERGY INC,NO,Electric Utilities,"1,2,4-Trimethylbenzene",NO
2021,28398MRPHYCARRO,110017385051.0,MURPHY-BROWN LLC WARSAW FEED MILL,2822 HWY 24 W,WARSAW,DUPLIN,NC,28398,34.993933,-78.1475,MURPHY BROWN LLC,NO,Food,Zinc (fume or dust),NO
2021,27261RLNCN1431P,110000345840.0,AKZONOBEL COATINGS INC,1431 PROGRESS AVE,HIGH POINT,GUILFORD,NC,27260,35.92387,-80.02214,AKZO NOBEL NV,NO,Chemicals,n-Butyl alcohol,NO
2021,2729WGGRLX3EGGE,110070386075.0,EGGER - LEXINGTON PARTICLEBOARD PLANT,300 EGGER PARKWAY,LINWOOD,DAVIDSON,NC,27299,35.7378,-80.345,NA,NO,Wood Products,Ammonia,NO
2021,27282CHMCN108OA,110000345957.0,UNIVAR SOLUTIONS USA INC,108 OAKDALE RD,JAMESTOWN,GUILFORD,NC,27282,35.99347,-79.93371,UNIVAR SOLUTIONS USA INC,NO,Chemical Wholesalers,n-Butyl alcohol,NO
2021,28144MRDNT6701S,110006860691.0,TEIJIN AUTOMOTIVE TECHNOLOGIES NORTH CAROLINA COMPOSITES LL,6701 STATESVILLE BLVD,SALISBURY,ROWAN,NC,28147,35.71943,-80.60148,TEIJIN AUTOMOTIVE TECHNOLOGIES INC,NO,Plastics and Rubber,Diisocyanates,NO
2021,27403DSTNC1025H,110000346518.0,SHERWIN-WILLIAMS CO,1025 HOWARD ST,GREENSBORO,GUILFORD,NC,27403,36.06238,-79.83395,THE SHERWIN-WILLIAMS CO,NO,Chemicals,Xylene (mixed isomers),NO
2021,28144NTNLSCEDAR,110056525835.0,HENKEL US OPERATIONS CORP,825 CEDAR SPRINGS RD,SALISBURY,ROWAN,NC,28147,35.63367,-80.53335,HENKEL OF AMERICA INC,NO,Chemicals,n-Butyl alcohol,NO
2021,27204VRDYB419AR,110000345564.0,ENERGIZER  MANUFACTURING INC,419 ART BRYAN DR,ASHEBORO,RANDOLPH,NC,27203,35.77012,-79.81675,ENERGIZER HOLDINGS INC,NO,Electrical Equipment,Manganese compounds,NO
2021,28328KVTTS711SW,110000586740.0,KIVETT'S INC.,711 SW BLVD,CLINTON,SAMPSON,NC,28329,34.98646,-78.32223,NA,NO,Furniture,Styrene,YES
2021,28609CMMSCPOBOX,110009855237.0,COMMSCOPE INC (CATAWBA FACILITY),6519 COMM SCOPE RD,CATAWBA,CATAWBA,NC,28609,35.65418,-81.03429,COMMSCOPE INC,NO,Electrical Equipment,Copper,NO
2021,28075MNRLRHWY49,110057679739.0,VENATOR CHEMICALS LLC,5910 PHARR MILL RD,HARRISBURG,CABARRUS,NC,28075,35.33417,-80.6177,VENATOR AMERICAS LLC,NO,Chemicals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO
2021,2740WGRNSB1124S,110070070851.0,GREENSBORO PLANT,1124 S HOLDEN RD,GREENSBORO,GUILFORD,NC,27407,36.05822,-79.84236,RUSSELL STANDARD CORP,NO,Petroleum,Lead,YES
2021,27013FRGHTHWY70,110000345083.0,DAIMLER TRUCKS NA LLC-CLEVELAND,11550 STATESVILLE BLVD,CLEVELAND,ROWAN,NC,27013,35.72916,-80.68949,DAIMLER TRUCKS NORTH AMERICA LLC,NO,Transportation Equipment,Ethylene glycol,NO
2021,2810WNDNTR1316W,110001488596.0,INDIAN TRAIL  CONCRETE PLANT,1316 WAXHAW-INDIAN TRAIL RD.,INDIAN TRAIL,UNION,NC,28104,35.0651,-80.68102,ARGOS USA CORP,NO,Nonmetallic Mineral Product,Lead,YES
2021,2820WSWSCN715ST,110071284944.0,SWS CONCRETE-MAIN PLANT,715 STATE STREET,CHARLOTTE,MECKLENBURG,NC,28208,35.2385,-80.870947,STEVENSON-WEIR/SOUTHERN LLC,NO,Nonmetallic Mineral Product,Lead  And Lead Compounds,NO
2021,28352MRPHY19600,110001499183.0,MURPHY-BROWN LLC LAURINBURG FEED MILL,19600 ANDREW JACKSON HWY BUSINESS 74 E,LAURINBURG,SCOTLAND,NC,28352,34.761382,-79.417153,MURPHY BROWN LLC,NO,Food,Zinc (fume or dust),NO
2021,28638CHMCLPOBOX,110000350913.0,RPM WOOD FINISHES GROUP INC,3194 HICKORY BLVD,HUDSON,CALDWELL,NC,28638,35.84148,-81.46758,RPM INTERNATIONAL INC,NO,Chemicals,n-Butyl alcohol,NO
2021,2720WTCHNM18CMM,110007663858.0,TECHNIMARK LLC,180 COMMERCE PL,ASHEBORO,RANDOLPH,NC,27203,35.77847,-79.81155,NA,NO,Plastics and Rubber,Arsenic,YES
2021,28451MRCND1690N,110000350316.0,AMERICAN DISTILLATION INC,1690 NE ROYSTER RD,LELAND,BRUNSWICK,NC,28451,34.270744,-78.003706,NA,NO,Chemicals,n-Butyl alcohol,NO
2021,2860WSNCHC1246M,110000891447.0,SONOCO HICKORY INC. - HICKORY PLANT,1246 MAIN AVENUE SE,HICKORY,CATAWBA,NC,28602,35.73841,-81.31404,SONOCO PRODUCTS CO,NO,Plastics and Rubber,Diisocyanates,NO
2021,2833WSWLZB146ME,110041183803.0,S&W ELIZABETHTOWN PLANT,1460 MERCER MILL RD,ELIZABETHTOWN,BLADEN,NC,28337,34.612488,-78.5995,TITAN AMERICA LLC,NO,Nonmetallic Mineral Product,Lead,YES
2021,27610JNMTS4020A,110000347278.0,AJINOMOTO HEALTH & NUTRITION N.A. INC.,4020 AJINOMOTO DR,RALEIGH,WAKE,NC,27610,35.77127,-78.56609,AJINOMOTO NORTH AMERICA INC,NO,Chemicals,Ammonia,NO
2021,275593MCPT4191H,110056955022.0,3M CO-PITTSBORO,4191 HWY 87 S,MONCURE,CHATHAM,NC,27559,35.660933,-79.167316,3M CO,NO,Nonmetallic Mineral Product,Mercury compounds,NO
2021,28752CRNRSOLDRO,110000847665.0,CRANE CHEMPHARMA & ENERGY CORP.,1 QUALITY WAY OFF HWY 70 W,MARION,MCDOWELL,NC,28752,35.68218,-82.06489,NA,NO,Fabricated Metals,Chromium,NO
2021,2814WCRLNC1E17T,110012476043.0,CHROMA COLOR CORP,100 E 17TH ST,SALISBURY,ROWAN,NC,28144,35.680857,-80.44874,CHROMA COLOR CORP,NO,Plastics and Rubber,Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region),NO
2021,2860WSCMKR11261,110001484894.0,SOUTHERN CONCRETE MATERIALS-HICKORY (KERRS),1126 1ST AVE SW,HICKORY,CATAWBA,NC,28602,35.731331,-81.357788,HEDRICK INDUSTRIES,NO,Nonmetallic Mineral Product,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO
2021,28345TRNTY11EVH,110000349935.0,TRINITY MANUFACTURING INC,11 E V.HOGAN DR,HAMLET,RICHMOND,NC,28345,34.918889,-79.673333,TRICAL INC,NO,Chemicals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO
2021,27343RXBRS1700D,110000346386.0,DUKE ENERGY PROGRESS LLC - ROXBORO STEAM ELECTRIC PLANT,1700 DUNNAWAY RD,SEMORA,PERSON,NC,27343,36.4833,-79.0731,DUKE ENERGY CORP,NO,Electric Utilities,Hydrogen fluoride,NO
2021,28456HXNCM333NE,110000350352.0,BAKELITE SYNTHETICS,333 NEILS EDDY RD,RIEGELWOOD,COLUMBUS,NC,28456,34.32599,-78.19946,BAKELITE LLC,NO,Chemicals,Methanol,NO
2021,27835HNDRX1101I,110002348638.0,TRIEST AG GROUP INC,1101 INDUSTRIAL BLVD,GREENVILLE,PITT,NC,27834,35.645,-77.34877,TRIEST AG GROUP INC,NO,Chemicals,Chloropicrin,NO
2021,2732WCLNHR28WAT,110058305490.0,CLEAN HARBORS REIDSVILLE LLC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,ROCKINGHAM,NC,27320,36.320466,-79.648583,CLEAN HARBORS INC,NO,Hazardous Waste,Lead  And Lead Compounds,NO
2021,28603SCRTLSTATE,110000350637.0,CORNING OPTICAL COMMUNICATIONS LLC-HMTC,1164 23RD ST SE,HICKORY,CATAWBA,NC,28602,35.71095,-81.29267,CORNING INC,NO,Electrical Equipment,Antimony compounds,NO
2021,28302DPNTFHIGHW,110000559609.0,CHEMOURS CO - FAYETTEVILLE WORKS,22828 NC HWY 87 W,FAYETTEVILLE,BLADEN,NC,28306,34.8419,-78.8388,THE CHEMOURS CO,NO,Chemicals,Acetonitrile,NO
2021,28732TNCRPCANEC,110000740690.0,BORGWARNER THERMAL SYSTEMS INC,40 CANE CREEK INDUSTRIAL PARK,FLETCHER,HENDERSON,NC,28732,35.43584,-82.47971,BORGWARNER INC,NO,Fabricated Metals,Copper,NO
2021,28217WSTNG5101W,110000349588.0,SIEMENS CHARLOTTE TURBINE GENERATOR SERVICE CENTER,5101 WESTINGHO US E BLVD,CHARLOTTE,MECKLENBURG,NC,28273,35.14332,-80.98545,SIEMENS ENERGY INC,NO,Machinery,Copper,NO
2021,28803STHRN35MEA,110031002037.0,SOUTHERN CONCRETE MATERIALS-ASHEVILLE PLANT,35 MEADOW RD,ASHEVILLE,BUNCOMBE,NC,28803,35.56645,-82.55351,HEDRICK INDUSTRIES,NO,Nonmetallic Mineral Product,Lead  And Lead Compounds,NO
2021,28625DVNCD280CR,110009716165.0,HEXPOL COMPOUNDING NC INC.,280 CRAWFORD RD,STATESVILLE,IREDELL,NC,28625,35.8229,-80.84611,HEXPOL HOLDINGS INC,NO,Plastics and Rubber,Lead compounds,NO
2021,28144NTNLSCEDAR,110056525835.0,HENKEL US OPERATIONS CORP,825 CEDAR SPRINGS RD,SALISBURY,ROWAN,NC,28147,35.63367,-80.53335,HENKEL OF AMERICA INC,NO,Chemicals,Methyl methacrylate,NO
2021,28024DKNRGDUKEP,110006424404.0,DUKE ENERGY CAROLINAS LLC - ROGERS ENERGY COMPLEX,573 DUKE POWER RD,MOORESBORO,RUTHERFORD,NC,28114,35.217222,-81.761111,DUKE ENERGY CORP,NO,Electric Utilities,Nickel compounds,YES
2021,2871WCNSLD171GR,110012278329.0,CONSOLIDATED METCO INC,171 GREAT OAK DR,CANTON,HAYWOOD,NC,28716,35.5659,-82.834866,CONSOLIDATED METCO INC,NO,Plastics and Rubber,Zinc compounds,NO
2021,28358LNDSY612E1,110000350021.0,LINDSEY CAMPBELL OIL CO,612 E 17TH ST,LUMBERTON,ROBESON,NC,28358,34.62886,-79.0003,CAMPBELL OIL & GAS CO,NO,Petroleum Bulk Terminals,Xylene (mixed isomers),NO
2021,28054NRYLC214WE,110000348259.0,LANXESS SOLUTIONS US INC,214 W RUBY AVE,GASTONIA,GASTON,NC,28054,35.243611,-81.1875,LANXESS CORP,NO,Chemicals,Toluene diisocyanate (mixed isomers),YES
2021,2759WCRLNS1524L,110024419841.0,CAROLINA SUNROCK LLC - EASTERN WAKE,1524 OLD US HIGHWAY 264,ZEBULON,WAKE,NC,27597,35.819183,-78.274883,THE SUNROCK GROUP INC,NO,Nonmetallic Mineral Product,Lead  And Lead Compounds,NO
2021,28752DDGRC100RO,110000351574.0,DODGE INDUSTRIAL,510 ROCKWELL DR,MARION,MCDOWELL,NC,28752,35.645091,-81.986234,RBC BEARINGS INC,NO,Fabricated Metals,Nickel,YES
2021,28145SNHRBNLONG,110009715380.0,MERIDIAN BRICK- SALISBURY PLANT,700 S LONG ST,EAST SPENCER,ROWAN,NC,28039,35.67901,-80.4425,GENERAL SHALE BRICK INC,NO,Nonmetallic Mineral Product,Hydrogen fluoride,NO
2021,2858WTRYND182IN,110024441184.0,ROWMARK CUSTOM LAMINATIONS,182 INDUSTRIAL PARK DR,TRENTON,JONES,NC,28585,35.07059,-77.36531,ROWMARK LLC,NO,Plastics and Rubber,o-Xylene,NO
2021,28145NVRSL358WO,110000348990.0,UFP SALISBURY LLC,358 WOODMILL RD,SALISBURY,ROWAN,NC,28147,35.59815,-80.54285,UFP INDUSTRIES INC,NO,Wood Products,Sodium nitrite,NO
2021,27559CHMBNSTATE,110000346965.0,ARCLIN USA LLC,790 CORINTH RD,MONCURE,CHATHAM,NC,27559,35.603333,-79.048889,ARCLIN INC,NO,Chemicals,Methanol,NO
2021,27610JNMTS4020A,110000347278.0,AJINOMOTO HEALTH & NUTRITION N.A. INC.,4020 AJINOMOTO DR,RALEIGH,WAKE,NC,27610,35.77127,-78.56609,AJINOMOTO NORTH AMERICA INC,NO,Chemicals,Methanol,NO
2021,2759WCPTVR35NRT,110071284168.0,CAPTIVEAIRE SYSTEMS INC,305 NORTHBROOK DR,YOUNGSVILLE,FRANKLIN,NC,27596,36.049535,-78.483319,CAPTIVEAIRE SYSTEMS INC,NO,Fabricated Metals,Copper,NO
2021,28398MRPHYCARRO,110017385051.0,MURPHY-BROWN LLC WARSAW FEED MILL,2822 HWY 24 W,WARSAW,DUPLIN,NC,28398,34.993933,-78.1475,MURPHY BROWN LLC,NO,Food,Manganese,NO
2021,27573MYLCT10660,110057382666.0,DUKE ENERGY PROGRESS LLC-MAYO ELECTRIC GENERATING PLANT,10660 BOSTON RD,ROXBORO,PERSON,NC,27574,36.5278,-78.8917,DUKE ENERGY CORP,NO,Electric Utilities,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO
2021,28086RLNCL101RE,110001135487.0,ABB MOTORS & MECHANICAL INC,101 RELIANCE RD,KINGS MOUNTAIN,CLEVELAND,NC,28086,35.24917,-81.40746,NA,NO,Electrical Equipment,Copper,NO
2021,28334MCPGN1600S,110009855914.0,BRAINERD CHEMICAL CO LLC OF NORTH CAROLINA,1600 S WILSON AVENUES,DUNN,HARNETT,NC,28334,35.294444,-78.621111,BRAINERD CHEMICAL CO INC,NO,Chemical Wholesalers,Peracetic acid,NO
